Date,Open,High,Low,Close,Volume,Open Interest,diffBwOpenAndLow
2020-08-21T00:00:00+0530,22190.7,22344.05,22165.05,22299.6,0,0,25.650000000001455
2020-08-24T00:00:00+0530,22436.85,22897.5,22410.05,22833,0,0,26.799999999999272
2020-08-25T00:00:00+0530,22973.4,23180.3,22857.9,23092.15,0,0,115.5
2020-08-26T00:00:00+0530,23175.55,23453.4,23093.15,23414.2,0,0,82.39999999999782
2020-08-27T00:00:00+0530,23511.45,23704.05,23464.15,23600.35,0,0,47.29999999999927
2020-08-28T00:00:00+0530,23635.3,24611.8,23599.2,24523.8,0,0,36.099999999998545
2020-09-02T00:00:00+0530,23769,23926.15,23482.55,23874.55,0,0,286.4500000000007
2020-09-15T00:00:00+0530,22202.8,22514.15,22062.35,22465.65,0,0,140.45000000000073
2020-09-16T00:00:00+0530,22476.3,22659.4,22216.5,22573.55,0,0,259.7999999999993
2020-09-25T00:00:00+0530,20740.8,21064.3,20430.7,20982.35,0,0,310.09999999999854
2020-09-28T00:00:00+0530,21152.05,21708.85,21055.1,21665.5,0,0,96.95000000000073
2020-09-30T00:00:00+0530,21405.25,21549.35,21128.5,21451.8,0,0,276.75
2020-10-01T00:00:00+0530,21685.25,22293.75,21664.15,22246,0,0,21.099999999998545
2020-10-05T00:00:00+0530,22352.1,22768.55,22247.25,22370.95,0,0,104.84999999999854
2020-10-06T00:00:00+0530,22673.05,22893.5,22521.05,22853.7,0,0,152
2020-10-07T00:00:00+0530,22836.95,23036.2,22607.8,22964.8,0,0,229.15000000000146
2020-10-08T00:00:00+0530,23150.25,23450.9,23063.6,23191.35,0,0,86.65000000000146
2020-10-09T00:00:00+0530,23312.6,23904.1,23132.45,23846.8,0,0,180.14999999999782
2020-10-14T00:00:00+0530,23353.15,23962.7,23149.45,23874.65,0,0,203.70000000000073
2020-10-16T00:00:00+0530,23219.85,23646.2,23148.95,23533.25,0,0,70.89999999999782
2020-10-19T00:00:00+0530,23902.9,24320.95,23754.85,24266.75,0,0,148.0500000000029
2020-10-20T00:00:00+0530,24117.35,24410.9,24039.85,24311.8,0,0,77.5
2020-10-21T00:00:00+0530,24444.2,24823.6,24099.85,24635.05,0,0,344.3500000000022
2020-10-22T00:00:00+0530,24447.35,24691.15,24250.2,24484.15,0,0,197.14999999999782
2020-10-27T00:00:00+0530,24288.05,24809.65,23924.2,24769.5,0,0,363.84999999999854
2020-10-29T00:00:00+0530,24063.5,24339.1,23822.05,24092,0,0,241.45000000000073
2020-11-02T00:00:00+0530,24367.6,25139,24120.6,24892.5,0,0,247
2020-11-03T00:00:00+0530,25108,25760.7,25085.7,25682.8,0,0,22.299999999999272
2020-11-04T00:00:00+0530,25539.55,25891,25142,25771.6,0,0,397.5499999999993
2020-11-05T00:00:00+0530,26174.8,26375.2,26000.05,26313.1,0,0,174.75
2020-11-06T00:00:00+0530,26274.1,26853.45,26135.3,26798.95,0,0,138.79999999999927
2020-11-09T00:00:00+0530,27088.95,27595,27068.95,27534.1,0,0,20
2020-11-10T00:00:00+0530,28039.45,28802.5,27916.9,28606,0,0,122.54999999999927
2020-11-11T00:00:00+0530,28713.15,29030.9,28211.1,28845,0,0,502.0500000000029
2020-11-13T00:00:00+0530,28108.7,28520.55,27703.3,28465.7,0,0,405.40000000000146
2020-11-17T00:00:00+0530,28792.25,29239.25,28722.9,29181.3,0,0,69.34999999999854
2020-11-18T00:00:00+0530,29107.9,29784.75,29056.75,29749.85,0,0,51.150000000001455
2020-11-20T00:00:00+0530,28935.75,29406.7,28580.9,29236,0,0,354.84999999999854
2020-11-24T00:00:00+0530,29265.6,29827.8,29206.75,29737.25,0,0,58.849999999998545
2020-11-26T00:00:00+0530,29370.4,29623,28923.1,29549.75,0,0,447.3000000000029
2020-12-04T00:00:00+0530,29573.4,30162.3,29473.5,30052.4,0,0,99.90000000000146
2020-12-07T00:00:00+0530,30062.6,30354.2,29950.6,30211.55,0,0,112
2020-12-09T00:00:00+0530,30335.05,30807.25,30326.7,30709.4,0,0,8.349999999998545
2020-12-11T00:00:00+0530,30555.3,30811.8,30328.45,30604.85,0,0,226.84999999999854
2020-12-14T00:00:00+0530,30735.15,30845.8,30624.25,30745.9,0,0,110.90000000000146
2020-12-17T00:00:00+0530,30791.2,30945.2,30643.9,30847.05,0,0,147.29999999999927
2020-12-22T00:00:00+0530,29607.5,29711.15,28976.75,29625.95,0,0,630.75
2020-12-23T00:00:00+0530,29560.75,29941.4,29446,29883.3,0,0,114.75
2020-12-24T00:00:00+0530,30071.65,30545.85,30007.8,30402.2,0,0,63.85000000000218
2020-12-28T00:00:00+0530,30558.85,30929.05,30538.15,30880.95,0,0,20.69999999999709
2020-12-29T00:00:00+0530,31006.9,31359.35,31002.6,31322.5,0,0,4.30000000000291
2021-01-05T00:00:00+0530,31041.1,31767.65,30935.55,31722.25,0,0,105.54999999999927
2021-01-12T00:00:00+0530,31835.05,32397.95,31725.85,32339,0,0,109.20000000000073
2021-01-13T00:00:00+0530,32546.6,32683.5,32148.25,32574.65,0,0,398.34999999999854
2021-01-19T00:00:00+0530,32082.9,32464.95,31863.95,32424.85,0,0,218.95000000000073
2021-01-20T00:00:00+0530,32388.95,32607.45,32322.9,32543.7,0,0,66.04999999999927
2021-01-28T00:00:00+0530,29812.3,30464.4,29687.7,30358.3,0,0,124.59999999999854
2021-02-01T00:00:00+0530,30976.35,33305.3,30906.45,33089.05,0,0,69.89999999999782
2021-02-02T00:00:00+0530,33589.05,34652.5,33583.15,34267.9,0,0,5.900000000001455
2021-02-03T00:00:00+0530,34555.6,34908.05,34011.9,34758.45,0,0,543.6999999999971
2021-02-04T00:00:00+0530,34548.9,35413.15,34238.9,35344.8,0,0,310
2021-02-05T00:00:00+0530,35634.95,36615.2,35545,35654.5,0,0,89.94999999999709
2021-02-11T00:00:00+0530,35687.25,36009.45,35573.3,35752.1,0,0,113.94999999999709
2021-02-12T00:00:00+0530,35736.6,36322.8,35700.25,36108.9,0,0,36.349999999998545
2021-02-15T00:00:00+0530,36501.4,37449.9,36405.1,37306.25,0,0,96.30000000000291
2021-02-24T00:00:00+0530,35205.4,36567.65,35060.65,36452.3,0,0,144.75
2021-03-03T00:00:00+0530,35754.45,36455.15,35570.55,36368.05,0,0,183.89999999999418
2021-03-04T00:00:00+0530,35575.65,36316.4,35519.25,35802.5,0,0,56.400000000001455
2021-03-09T00:00:00+0530,35705.9,36077.8,35544.95,35865.65,0,0,160.95000000000437
2021-03-19T00:00:00+0530,33590.4,34355.4,33361,34161.6,0,0,229.40000000000146
2021-03-23T00:00:00+0530,33747.95,34360.05,33622,34184.4,0,0,125.94999999999709
2021-03-30T00:00:00+0530,33615.9,33990.8,33564.55,33875.1,0,0,51.349999999998545
2021-04-01T00:00:00+0530,33588,33949.15,33208.75,33858,0,0,379.25
2021-04-07T00:00:00+0530,32529.7,33191.7,32141.55,32991.2,0,0,388.15000000000146
2021-04-13T00:00:00+0530,30901.8,31885.45,30722.85,31771.6,0,0,178.95000000000073
2021-04-15T00:00:00+0530,31929.1,32187.05,31406.4,32112.85,0,0,522.6999999999971
2021-04-19T00:00:00+0530,30993.45,31304.3,30405.65,31208.4,0,0,587.7999999999993
2021-04-22T00:00:00+0530,30763.5,31834.5,30555.25,31782.6,0,0,208.25
2021-04-23T00:00:00+0530,31490.6,32148.4,31377.15,31722.3,0,0,113.44999999999709
2021-04-27T00:00:00+0530,32228.95,32807.1,32152.95,32735.35,0,0,76
2021-04-28T00:00:00+0530,32865.5,33777.7,32840.3,33722.8,0,0,25.19999999999709
2021-05-03T00:00:00+0530,32368.55,32566.6,31906.55,32465.75,0,0,462
2021-05-05T00:00:00+0530,32577.1,32862.15,32068.55,32783.7,0,0,508.5499999999993
2021-05-11T00:00:00+0530,32640.95,33154.3,32611.7,32872.2,0,0,29.25
2021-05-17T00:00:00+0530,32437.85,33506.9,32318.7,33459.25,0,0,119.14999999999782
2021-05-18T00:00:00+0530,33893.1,34142.85,33730.45,33922.4,0,0,162.65000000000146
2021-05-21T00:00:00+0530,33559.8,34694.45,33559.75,34606.9,0,0,0.05000000000291038
2021-05-24T00:00:00+0530,34869.3,35216.1,34528.3,34943.6,0,0,341
2021-05-27T00:00:00+0530,34664.2,35220.8,34529.7,35095.05,0,0,134.5
2021-05-31T00:00:00+0530,35097.45,35584.3,34930.1,35526.65,0,0,167.34999999999854
2021-06-02T00:00:00+0530,35271.6,35415.85,35070.3,35373.75,0,0,201.29999999999563
2021-06-03T00:00:00+0530,35536.45,35723.7,35413,35649,0,0,123.44999999999709
2021-06-10T00:00:00+0530,34903.6,35165.65,34734.4,35131.2,0,0,169.1999999999971
2021-06-14T00:00:00+0530,34936.55,34995.15,34374.35,34950.6,0,0,562.2000000000044
2021-06-15T00:00:00+0530,35038.05,35317.4,34917.9,35247.75,0,0,120.15000000000146
2021-06-21T00:00:00+0530,34109.45,34927.65,33937.5,34871.3,0,0,171.9499999999971
2021-06-24T00:00:00+0530,34687.7,34935.3,34592.35,34827,0,0,95.34999999999854
2021-06-25T00:00:00+0530,34916.65,35491.95,34915.85,35364.65,0,0,0.8000000000029104
2021-07-02T00:00:00+0530,34728.1,34894.45,34632.6,34809.9,0,0,95.5
2021-07-05T00:00:00+0530,35010.95,35234.3,34926.4,35212,0,0,84.54999999999563
2021-07-06T00:00:00+0530,35173.6,35807.45,35165.55,35579.15,0,0,8.049999999995634
2021-07-07T00:00:00+0530,35550.6,35795.75,35427.65,35771.3,0,0,122.94999999999709
2021-07-13T00:00:00+0530,35480.05,35727.85,35340.7,35673.4,0,0,139.35000000000582
2021-07-14T00:00:00+0530,35585.85,35804.05,35434.75,35668.25,0,0,151.09999999999854
2021-07-15T00:00:00+0530,35757.45,35985.25,35625.7,35907.65,0,0,131.75
2021-07-19T00:00:00+0530,35070.5,35347.05,34899.2,35079.2,0,0,171.3000000000029
2021-07-23T00:00:00+0530,34748.35,35088,34404.75,35034.4,0,0,343.59999999999854
2021-07-26T00:00:00+0530,34947.85,35138.2,34669.55,34949.7,0,0,278.29999999999563
2021-08-03T00:00:00+0530,34660.75,35238.45,34649.2,35207.45,0,0,11.55000000000291
2021-08-04T00:00:00+0530,35388.15,36219.8,35313,36028.05,0,0,75.15000000000146
2021-08-09T00:00:00+0530,35824.2,36159.85,35612.3,36028.95,0,0,211.89999999999418
2021-08-10T00:00:00+0530,35954.55,36317,35890.5,36034.1,0,0,64.05000000000291
2021-08-12T00:00:00+0530,35825.4,35998.15,35702.9,35937.05,0,0,122.5
2021-08-13T00:00:00+0530,36000.75,36233.3,35937.1,36169.35,0,0,63.650000000001455
2021-08-24T00:00:00+0530,35200.75,35795.3,35070,35712.1,0,0,130.75
2021-08-26T00:00:00+0530,35485.95,35785.8,35411.8,35617.55,0,0,74.14999999999418
2021-08-27T00:00:00+0530,35559.75,35727.9,35359.25,35627.8,0,0,200.5
2021-08-30T00:00:00+0530,35781.05,36398.45,35721.9,36347.65,0,0,59.150000000001455
2021-08-31T00:00:00+0530,36367.4,36552.8,36216.2,36424.6,0,0,151.20000000000437
2021-09-02T00:00:00+0530,36588.4,36895.55,36469,36831.3,0,0,119.40000000000146
2021-09-08T00:00:00+0530,36519.7,36855.9,36393.6,36768.2,0,0,126.09999999999854
2021-09-15T00:00:00+0530,36543.55,36949.7,36496.05,36852.25,0,0,47.5
2021-09-16T00:00:00+0530,36946,37720.15,36907.75,37668.6,0,0,38.25
2021-09-23T00:00:00+0530,37241.25,37830.75,37216.15,37771.7,0,0,25.099999999998545
2021-09-27T00:00:00+0530,38054.75,38355.2,37968.2,38171.25,0,0,86.55000000000291
2021-09-29T00:00:00+0530,37601.1,37923.45,37371.05,37743,0,0,230.04999999999563
2021-10-01T00:00:00+0530,37140.4,37299.4,36876.35,37225.9,0,0,264.0500000000029
2021-10-04T00:00:00+0530,37392.15,37670.7,37355.6,37579.65,0,0,36.55000000000291
2021-10-05T00:00:00+0530,37499.8,37786.6,37364.75,37741,0,0,135.0500000000029
2021-10-11T00:00:00+0530,37782.75,38495.3,37744.65,38293.8,0,0,38.099999999998545
2021-10-12T00:00:00+0530,38178.35,38609.6,38144.6,38521.5,0,0,33.75
2021-10-14T00:00:00+0530,38684.65,39375.05,38673,39340.9,0,0,11.650000000001455
2021-10-21T00:00:00+0530,39676.55,40200.45,39428.1,40030.2,0,0,248.45000000000437
2021-10-22T00:00:00+0530,40192.65,40587.35,40149.55,40323.65,0,0,43.099999999998545
2021-10-25T00:00:00+0530,40961.25,41829.6,40508.1,41192.4,0,0,453.15000000000146
2021-10-26T00:00:00+0530,41057.75,41367.25,40829.15,41238.3,0,0,228.59999999999854
2021-11-01T00:00:00+0530,39432.15,39862.6,39120.65,39763.75,0,0,311.5
2021-11-02T00:00:00+0530,39796.9,40107.6,39590.7,39938.45,0,0,206.20000000000437
2021-11-12T00:00:00+0530,38707.15,38822.85,38467.8,38733.35,0,0,239.34999999999854
2021-11-23T00:00:00+0530,36787,37448.75,36647.55,37272.8,0,0,139.4499999999971
2021-11-24T00:00:00+0530,37384.75,37891.9,37238.05,37441.95,0,0,146.6999999999971
2021-11-25T00:00:00+0530,37362.05,37507.95,37118.4,37364.75,0,0,243.65000000000146
2021-12-01T00:00:00+0530,35902.9,36445.35,35805,36364.9,0,0,97.90000000000146
2021-12-02T00:00:00+0530,36281.85,36563.5,36166.7,36508.25,0,0,115.15000000000146
2021-12-07T00:00:00+0530,36086.95,36820.7,36013.95,36618.4,0,0,73
2021-12-08T00:00:00+0530,37052.75,37384.8,36905.15,37284.7,0,0,147.59999999999854
2021-12-10T00:00:00+0530,37083.15,37153.25,36824.4,37105.65,0,0,258.75
2021-12-14T00:00:00+0530,36778.95,37039.05,36545.4,36893.95,0,0,233.54999999999563
2021-12-22T00:00:00+0530,34865.25,35112.1,34687.6,35029.5,0,0,177.65000000000146
2021-12-27T00:00:00+0530,34573.65,35143.7,34233,35057.9,0,0,340.65000000000146
2021-12-30T00:00:00+0530,34977.65,35179.05,34751.25,35063.6,0,0,226.40000000000146
2021-12-31T00:00:00+0530,35114.4,35596.95,35113.75,35481.7,0,0,0.6500000000014552
2022-01-03T00:00:00+0530,35585.2,36492.1,35526.6,36421.9,0,0,58.599999999998545
2022-01-04T00:00:00+0530,36551.25,36887.8,36374.4,36840.15,0,0,176.84999999999854
2022-01-05T00:00:00+0530,36943.55,37862.4,36756.35,37695.9,0,0,187.20000000000437
2022-01-06T00:00:00+0530,37242.55,37752.5,37058.45,37490.25,0,0,184.10000000000582
2022-01-07T00:00:00+0530,37667.05,38134.85,37427.8,37739.6,0,0,239.25
2022-01-10T00:00:00+0530,37930.55,38400.35,37929.35,38347.9,0,0,1.2000000000043656
2022-01-11T00:00:00+0530,38370,38504.6,38031.75,38442.2,0,0,338.25
2022-01-12T00:00:00+0530,38719.6,38851.45,38604.6,38727.55,0,0,115
2022-01-14T00:00:00+0530,38302.35,38448.05,38007.75,38370.4,0,0,294.59999999999854
2022-01-17T00:00:00+0530,38212.55,38617.5,38138.25,38216.15,0,0,74.30000000000291
2022-01-21T00:00:00+0530,37522.35,37741,37224.25,37574.3,0,0,298.09999999999854
2022-01-25T00:00:00+0530,36598.05,37788.8,36415.6,37706.75,0,0,182.45000000000437
2022-01-27T00:00:00+0530,37058.2,38147.65,37012.25,37982.1,0,0,45.94999999999709
2022-02-01T00:00:00+0530,38460.45,38802.7,37690.6,38505.5,0,0,769.8499999999985
2022-02-02T00:00:00+0530,38841.55,39386.6,38752.65,39330.5,0,0,88.90000000000146
2022-02-09T00:00:00+0530,38283.6,38648.15,38192,38610.25,0,0,91.59999999999854
2022-02-10T00:00:00+0530,38801.45,39197.2,38520,39010.95,0,0,281.4499999999971
2022-02-15T00:00:00+0530,36989.8,38231.6,36651.85,38170.1,0,0,337.95000000000437
2022-02-18T00:00:00+0530,37344.45,37817.55,37304.45,37599.15,0,0,40
2022-02-21T00:00:00+0530,37400,38054.4,37156.8,37685.6,0,0,243.1999999999971
2022-02-22T00:00:00+0530,36833,37659.4,36818.1,37371.65,0,0,14.900000000001455
2022-02-25T00:00:00+0530,35901.7,36684.65,35768.2,36430.75,0,0,133.5
2022-02-28T00:00:00+0530,35938.95,36270.25,35611.9,36205.3,0,0,327.04999999999563
2022-03-08T00:00:00+0530,32531.9,33263.55,32155.35,33158.1,0,0,376.5500000000029
2022-03-09T00:00:00+0530,33278.9,33969.5,32948.9,33815.45,0,0,330
2022-03-11T00:00:00+0530,34331,34880.05,34094.3,34546.25,0,0,236.6999999999971
2022-03-14T00:00:00+0530,34660.25,35435.1,34625.05,35312.15,0,0,35.19999999999709
2022-03-16T00:00:00+0530,35555.75,35806.35,35461.55,35748.25,0,0,94.19999999999709
2022-03-17T00:00:00+0530,36302,36611.95,36261.65,36428.55,0,0,40.349999999998545
2022-03-22T00:00:00+0530,35975.6,36468.8,35384.75,36348.55,0,0,590.8499999999985
2022-03-28T00:00:00+0530,35488.7,35770.8,35016.3,35710.5,0,0,472.3999999999942
2022-03-30T00:00:00+0530,36241.55,36421.1,36070.55,36334.3,0,0,171
2022-04-01T00:00:00+0530,36298.35,37209.8,36242.35,37148.5,0,0,56
2022-04-04T00:00:00+0530,37824.95,38765.85,37665.55,38635.2,0,0,159.39999999999418
2022-04-07T00:00:00+0530,37421.75,37975.9,37346.8,37557.35,0,0,74.94999999999709
2022-04-08T00:00:00+0530,37619.7,37884.2,37405.2,37752.05,0,0,214.5
2022-04-11T00:00:00+0530,37591.75,37941.75,37524.45,37613.8,0,0,67.30000000000291
2022-04-12T00:00:00+0530,37407.4,37920.6,37264.45,37747.4,0,0,142.95000000000437
2022-04-21T00:00:00+0530,36513.1,36913.35,36395.7,36816.1,0,0,117.40000000000146
2022-04-25T00:00:00+0530,35792.35,36270.15,35511.4,36082.35,0,0,280.9499999999971
2022-04-28T00:00:00+0530,36189.95,36501.1,35951.1,36422.2,0,0,238.84999999999854
2022-05-02T00:00:00+0530,35627.6,36235.25,35618.2,36163.75,0,0,9.400000000001455
2022-05-06T00:00:00+0530,34569.1,34797.95,34353.2,34591.2,0,0,215.90000000000146
2022-05-09T00:00:00+0530,34091.75,34554.35,33927.2,34275.4,0,0,164.5500000000029
2022-05-10T00:00:00+0530,34181.2,34781.8,34176.8,34482.65,0,0,4.399999999994179
2022-05-11T00:00:00+0530,34686.3,34793.2,34143.2,34693.15,0,0,543.1000000000058
2022-05-16T00:00:00+0530,33256,33821.65,33001.75,33597.6,0,0,254.25
2022-05-17T00:00:00+0530,33796.2,34366.05,33680.6,34301.9,0,0,115.59999999999854
2022-05-20T00:00:00+0530,33765.15,34358.05,33658.05,34276.4,0,0,107.09999999999854
2022-05-24T00:00:00+0530,34223.2,34586.45,34115.8,34290.15,0,0,107.39999999999418
2022-05-26T00:00:00+0530,34670.6,35222.05,34424.75,35094.9,0,0,245.84999999999854
2022-05-27T00:00:00+0530,35326.6,35694.85,35291.95,35613.3,0,0,34.650000000001455
2022-06-01T00:00:00+0530,35358.95,35768.7,35285.45,35620.8,0,0,73.5
2022-06-02T00:00:00+0530,35470.95,35676.2,35385,35613.65,0,0,85.94999999999709
2022-06-06T00:00:00+0530,35159.15,35424.5,35072.3,35310.2,0,0,86.84999999999854
2022-06-09T00:00:00+0530,34802.25,35149.1,34659.1,35085.45,0,0,143.15000000000146
2022-06-14T00:00:00+0530,33180.6,33618.15,33123.9,33311.35,0,0,56.69999999999709
2022-06-15T00:00:00+0530,33317.8,33554.55,33249.55,33339,0,0,68.25
2022-06-17T00:00:00+0530,32393.45,32889.8,32290.55,32743.05,0,0,102.90000000000146
2022-06-21T00:00:00+0530,32978.05,33593.8,32797.55,33191.75,0,0,180.5
2022-06-23T00:00:00+0530,32927.4,33431.75,32652.15,33135,0,0,275.25
2022-06-24T00:00:00+0530,33434.8,33721.9,33390.85,33627.45,0,0,43.950000000004366
2022-06-28T00:00:00+0530,33578.2,33745.3,33503.3,33642.45,0,0,74.89999999999418
2022-06-30T00:00:00+0530,33180.7,33659.3,33179.6,33425.1,0,0,1.0999999999985448
2022-07-01T00:00:00+0530,33264.75,33666.5,33080.45,33539.45,0,0,184.3000000000029
2022-07-04T00:00:00+0530,33558.85,33978.5,33515.6,33940.9,0,0,43.25
2022-07-06T00:00:00+0530,33929.4,34388.5,33876.15,34324.25,0,0,53.25
2022-07-07T00:00:00+0530,34627.4,34965.75,34553.1,34920.3,0,0,74.30000000000291
2022-07-11T00:00:00+0530,35017.6,35543.1,35006.55,35469.65,0,0,11.049999999995634
2022-07-18T00:00:00+0530,34841.85,35382.5,34804.4,35358.7,0,0,37.44999999999709
2022-07-19T00:00:00+0530,35113.25,35761.65,35110.5,35720.35,0,0,2.75
2022-07-21T00:00:00+0530,36026.55,36331.7,35887.35,36201,0,0,139.20000000000437
2022-07-22T00:00:00+0530,36322.9,36823.45,36286.35,36738.95,0,0,36.55000000000291
2022-07-27T00:00:00+0530,36370.55,36808.3,36248.6,36783.75,0,0,121.95000000000437
2022-07-28T00:00:00+0530,37102.45,37414.4,37028.5,37378.15,0,0,73.94999999999709
2022-08-01T00:00:00+0530,37594.15,37939.6,37407.2,37903.2,0,0,186.95000000000437
2022-08-02T00:00:00+0530,37767.7,38179.85,37632.3,38024,0,0,135.39999999999418
2022-08-03T00:00:00+0530,37954.55,38068.6,37692.95,37989.25,0,0,261.6000000000058
2022-08-05T00:00:00+0530,37868.25,38150.45,37779.9,37920.6,0,0,88.34999999999854
2022-08-08T00:00:00+0530,37847.35,38302.35,37681.45,38237.4,0,0,165.90000000000146
2022-08-11T00:00:00+0530,38712.95,38932.1,38648.9,38879.85,0,0,64.04999999999563
2022-08-12T00:00:00+0530,38942.45,39088.9,38739.95,39042.3,0,0,202.5
2022-08-17T00:00:00+0530,39351.3,39504.5,39202.8,39461.7,0,0,148.5
2022-08-18T00:00:00+0530,39324.4,39703.7,39291.15,39656.15,0,0,33.25
2022-08-23T00:00:00+0530,37955.45,38869.9,37950.85,38697.65,0,0,4.599999999998545
2022-08-24T00:00:00+0530,38552.7,39120.8,38552.2,39038.5,0,0,0.5
2022-08-29T00:00:00+0530,38111.6,38397.1,37943.85,38276.7,0,0,167.75
2022-08-30T00:00:00+0530,38516.95,39606.55,38472.7,39536.75,0,0,44.25
2022-09-01T00:00:00+0530,38806.7,39667.65,38803.3,39301.25,0,0,3.3999999999941792
2022-09-05T00:00:00+0530,39412.05,39865.2,39407.4,39805.75,0,0,4.650000000001455
2022-09-07T00:00:00+0530,39337.75,39572.05,39258.25,39455.9,0,0,79.5
2022-09-08T00:00:00+0530,39763.9,40265.75,39706.4,40208.95,0,0,57.5
2022-09-12T00:00:00+0530,40540.45,40684.9,40377.9,40574,0,0,162.54999999999563
2022-09-13T00:00:00+0530,40802.1,40904.3,40693.95,40873.1,0,0,108.15000000000146
2022-09-14T00:00:00+0530,40308.8,41626.9,40288.9,41405.4,0,0,19.900000000001455
2022-09-19T00:00:00+0530,40685.6,41184.25,40509.9,40904.4,0,0,175.6999999999971
2022-09-20T00:00:00+0530,41304.15,41677.65,41207.3,41468.3,0,0,96.84999999999854
2022-09-30T00:00:00+0530,37660,38811,37386.35,38631.95,0,0,273.65000000000146
2022-10-04T00:00:00+0530,38700.4,39177.5,38596.9,39110.05,0,0,103.5
2022-10-07T00:00:00+0530,39093.5,39235.05,38807.5,39178.05,0,0,286
2022-10-10T00:00:00+0530,38641.55,39315.7,38518.3,39093.1,0,0,123.25
2022-10-12T00:00:00+0530,38784.2,39164.1,38606.4,39118.55,0,0,177.79999999999563
2022-10-17T00:00:00+0530,39295.6,39974.7,39146.7,39920.45,0,0,148.90000000000146
2022-10-18T00:00:00+0530,40252.05,40435.35,40139.85,40318.75,0,0,112.20000000000437
2022-10-21T00:00:00+0530,40370.75,41032.25,40355.45,40784.05,0,0,15.30000000000291
2022-10-31T00:00:00+0530,41265.7,41353.7,41106.1,41307.9,0,0,159.59999999999854
2022-11-03T00:00:00+0530,40873.7,41478,40819.15,41298.35,0,0,54.549999999995634
2022-11-10T00:00:00+0530,41462.85,41643.9,41318.6,41603.75,0,0,144.25
2022-11-15T00:00:00+0530,42234.85,42450.05,42079.55,42372.7,0,0,155.29999999999563
2022-11-16T00:00:00+0530,42371.8,42611.75,42296.3,42535.3,0,0,75.5
2022-11-17T00:00:00+0530,42399.65,42622.75,42366.55,42458.05,0,0,33.099999999998545
2022-11-21T00:00:00+0530,42286.95,42386.8,42202.55,42346.55,0,0,84.39999999999418
2022-11-23T00:00:00+0530,42668.55,42860.55,42556.4,42729.1,0,0,112.15000000000146
2022-11-24T00:00:00+0530,42838.35,43163.4,42769.65,43075.4,0,0,68.69999999999709
2022-11-28T00:00:00+0530,42757.2,43159.8,42740,43020.45,0,0,17.19999999999709
2022-11-29T00:00:00+0530,42959.4,43279.6,42959.4,43053.45,0,0,0
2022-11-30T00:00:00+0530,43122.75,43332.3,42880.05,43231,0,0,242.6999999999971
2022-12-02T00:00:00+0530,42976.7,43131.9,42937.8,43103.75,0,0,38.89999999999418
2022-12-05T00:00:00+0530,43269.35,43372.15,42985,43332.95,0,0,284.34999999999854
2022-12-06T00:00:00+0530,43093.9,43306.85,43076.4,43138.55,0,0,17.5
2022-12-08T00:00:00+0530,43142.25,43640.9,43095.3,43596.85,0,0,46.94999999999709
2022-12-12T00:00:00+0530,43455.85,43767.05,43378.8,43708.75,0,0,77.04999999999563
2022-12-13T00:00:00+0530,43793.7,43983.8,43767.75,43946.55,0,0,25.94999999999709
2022-12-19T00:00:00+0530,43346.35,43451.45,43110.3,43413.75,0,0,236.04999999999563
2022-12-20T00:00:00+0530,43152.65,43426.2,42955.4,43359.5,0,0,197.25
2022-12-26T00:00:00+0530,41716.35,42846.15,41569.45,42630.15,0,0,146.90000000000146
2022-12-27T00:00:00+0530,42827.75,42927.2,42394.15,42859.5,0,0,433.59999999999854
2022-12-28T00:00:00+0530,42733.6,43034.95,42694.85,42827.7,0,0,38.75
2022-12-29T00:00:00+0530,42684.9,43498.05,42489.8,43252.35,0,0,195.09999999999854
2023-01-02T00:00:00+0530,43038.25,43382.75,42961.75,43203.1,0,0,76.5
2023-01-03T00:00:00+0530,43151.45,43482.8,43148.45,43425.25,0,0,3
2023-01-09T00:00:00+0530,42404.85,42716.8,42186.55,42582.75,0,0,218.29999999999563
2023-01-11T00:00:00+0530,42071.85,42318,41729,42232.7,0,0,342.84999999999854
2023-01-13T00:00:00+0530,42171.25,42453.95,41885.6,42371.25,0,0,285.65000000000146
2023-01-18T00:00:00+0530,42271.8,42555.9,42119.65,42458,0,0,152.15000000000146
2023-01-30T00:00:00+0530,39856.15,40789.55,39419.8,40387.45,0,0,436.34999999999854
2023-01-31T00:00:00+0530,40563.85,40811.65,40167.7,40655.05,0,0,396.15000000000146
2023-02-02T00:00:00+0530,39943.35,40757.6,39761.45,40669.3,0,0,181.90000000000146
2023-02-03T00:00:00+0530,41019.35,41539.95,40609.75,41499.7,0,0,409.59999999999854
2023-02-10T00:00:00+0530,41452.4,41678.9,41424.9,41559.4,0,0,27.5
2023-02-14T00:00:00+0530,41410.45,41718,41195.75,41648.35,0,0,214.6999999999971
2023-02-15T00:00:00+0530,41674.6,41795.45,41455.6,41731.05,0,0,219
2023-02-23T00:00:00+0530,39983.7,40147.8,39600.25,40001.55,0,0,383.4499999999971
2023-02-27T00:00:00+0530,39820.4,40371.45,39745.4,40307.1,0,0,75
2023-03-01T00:00:00+0530,40473.85,40725.35,40341.95,40698.15,0,0,131.90000000000146
2023-03-03T00:00:00+0530,40671.4,41390.15,40605.35,41251.35,0,0,66.05000000000291
2023-03-08T00:00:00+0530,41178.35,41625.35,41100.35,41577.1,0,0,78
2023-03-16T00:00:00+0530,39061.7,39381.4,38613.15,39132.6,0,0,448.54999999999563
